store_id,store_name,city,district,state,opening_date,store_type,area_sqft,manager_id,latitude,longitude
ST00751,Dmart Navi Mumbai - Hypermarket 751,Navi Mumbai,Thane,Maharashtra,2005-10-13,Hypermarket,41775,MGR0300,19.093131,73.046034
ST00752,Dmart Sangli - Mini-mart 752,Sangli,Sangli,Maharashtra,2023-08-09,Mini-mart,10677,MGR0234,16.797178,74.643206
ST00753,Dmart Nanded - Hypermarket 753,Nanded,Nanded,Maharashtra,2021-11-04,Hypermarket,37896,MGR0366,19.136764,77.394014
ST00754,Dmart Wardha - Express 754,Wardha,Wardha,Maharashtra,2012-05-27,Express,4508,MGR0302,20.757674,78.637349
ST00755,Dmart Osmanabad - Express 755,Osmanabad,Osmanabad,Maharashtra,2011-04-27,Express,4851,MGR0394,18.16654,75.993856
ST00756,Dmart Beed - Express 756,Beed,Beed,Maharashtra,2021-04-14,Express,3441,MGR0243,18.962236,75.751837
ST00757,Dmart Chandrapur - Mini-mart 757,Chandrapur,Chandrapur,Maharashtra,2023-08-08,Mini-mart,14477,MGR0396,19.920126,79.258067
ST00758,Dmart Nanded - Mini-mart 758,Nanded,Nanded,Maharashtra,2019-09-15,Mini-mart,6661,MGR0134,19.060261,77.342157
ST00759,Dmart Thane - Mini-mart 759,Thane,Thane,Maharashtra,2023-04-11,Mini-mart,14658,MGR0170,19.178446,72.953614
ST00760,Dmart Amravati - Mini-mart 760,Amravati,Amravati,Maharashtra,2015-01-03,Mini-mart,7206,MGR0367,20.922502,77.752103
ST00761,Dmart Ahmednagar - Mini-mart 761,Ahmednagar,Ahmednagar,Maharashtra,2011-01-10,Mini-mart,13664,MGR0058,19.038622,74.765964
ST00762,Dmart Solapur - Mini-mart 762,Solapur,Solapur,Maharashtra,2016-10-08,Mini-mart,7318,MGR0297,17.619381,75.852132
ST00763,Dmart Akola - Express 763,Akola,Akola,Maharashtra,2018-08-08,Express,3932,MGR0331,20.664541,76.982549
ST00764,Dmart Yavatmal - Express 764,Yavatmal,Yavatmal,Maharashtra,2021-04-11,Express,3538,MGR0028,20.424546,78.160198
ST00765,Dmart Pimpri-Chinchwad - Hypermarket 765,Pimpri-Chinchwad,Pune,Maharashtra,2012-10-15,Hypermarket,48316,MGR0263,18.653951,73.864397
ST00766,Dmart Amravati - Mini-mart 766,Amravati,Amravati,Maharashtra,2017-05-08,Mini-mart,8949,MGR0327,20.960537,77.711963
ST00767,Dmart Buldhana - Express 767,Buldhana,Buldhana,Maharashtra,2013-12-07,Express,4595,MGR0171,20.57465,76.233416
ST00768,Dmart Mumbai - Hypermarket 768,Mumbai,Mumbai City,Maharashtra,2020-01-16,Hypermarket,36049,MGR0239,19.100034,72.906786
ST00769,Dmart Amravati - Express 769,Amravati,Amravati,Maharashtra,2016-10-06,Express,2257,MGR0088,20.968873,77.824946
ST00770,Dmart Palghar - Hypermarket 770,Palghar,Palghar,Maharashtra,2017-02-06,Hypermarket,31613,MGR0077,19.689785,72.834229
ST00771,Dmart Nashik - Mini-mart 771,Nashik,Nashik,Maharashtra,2005-06-04,Mini-mart,13432,MGR0174,19.983363,73.759749
ST00772,Dmart Amravati - Mini-mart 772,Amravati,Amravati,Maharashtra,2014-09-07,Mini-mart,6864,MGR0081,20.918873,77.723046
ST00773,Dmart Pune - Express 773,Pune,Pune,Maharashtra,2008-02-21,Express,2741,MGR0091,18.571298,73.819524
ST00774,Dmart Pune - Mini-mart 774,Pune,Pune,Maharashtra,2018-09-09,Mini-mart,11342,MGR0187,18.445404,73.930291
ST00775,Dmart Dhule - Mini-mart 775,Dhule,Dhule,Maharashtra,2023-06-21,Mini-mart,14845,MGR0314,20.825174,74.844096
ST00776,Dmart Pimpri-Chinchwad - Express 776,Pimpri-Chinchwad,Pune,Maharashtra,2017-12-04,Express,4360,MGR0240,18.606969,73.790566
ST00777,Dmart Beed - Mini-mart 777,Beed,Beed,Maharashtra,2010-02-14,Mini-mart,9306,MGR0332,18.94177,75.831132
ST00778,Dmart Parbhani - Hypermarket 778,Parbhani,Parbhani,Maharashtra,2008-10-01,Hypermarket,30444,MGR0295,19.344085,76.723286
ST00779,Dmart Aurangabad (Chh. Sambhajinagar) - Mini-mart 779,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2017-06-02,Mini-mart,12621,MGR0003,19.888114,75.382901
ST00780,Dmart Jalna - Express 780,Jalna,Jalna,Maharashtra,2008-03-01,Express,3356,MGR0258,19.791708,75.816565
ST00781,Dmart Ratnagiri - Hypermarket 781,Ratnagiri,Ratnagiri,Maharashtra,2019-09-08,Hypermarket,48986,MGR0023,17.043963,73.347384
ST00782,Dmart Dhule - Mini-mart 782,Dhule,Dhule,Maharashtra,2012-08-18,Mini-mart,12043,MGR0026,20.975317,74.728137
ST00783,Dmart Raigad - Hypermarket 783,Raigad,Raigad,Maharashtra,2006-06-15,Hypermarket,48901,MGR0229,18.595618,73.106348
ST00784,Dmart Navi Mumbai - Mini-mart 784,Navi Mumbai,Thane,Maharashtra,2005-11-08,Mini-mart,14401,MGR0365,19.093884,72.972609
ST00785,Dmart Ratnagiri - Express 785,Ratnagiri,Ratnagiri,Maharashtra,2022-08-24,Express,2594,MGR0095,16.966147,73.357669
ST00786,Dmart Sangli - Express 786,Sangli,Sangli,Maharashtra,2009-01-15,Express,2571,MGR0102,16.799793,74.582592
ST00787,Dmart Satara - Mini-mart 787,Satara,Satara,Maharashtra,2015-05-01,Mini-mart,9068,MGR0068,17.664504,74.064055
ST00788,Dmart Nagpur - Hypermarket 788,Nagpur,Nagpur,Maharashtra,2006-06-20,Hypermarket,45702,MGR0131,21.083426,79.165178
ST00789,Dmart Satara - Hypermarket 789,Satara,Satara,Maharashtra,2016-07-18,Hypermarket,31161,MGR0178,17.640429,74.007008
ST00790,Dmart Dhule - Mini-mart 790,Dhule,Dhule,Maharashtra,2022-04-04,Mini-mart,13673,MGR0080,20.976931,74.82459
ST00791,Dmart Osmanabad - Express 791,Osmanabad,Osmanabad,Maharashtra,2020-05-12,Express,3315,MGR0336,18.226346,76.00956
ST00792,Dmart Aurangabad (Chh. Sambhajinagar) - Mini-mart 792,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2006-12-18,Mini-mart,12688,MGR0220,19.891949,75.359283
ST00793,Dmart Thane - Mini-mart 793,Thane,Thane,Maharashtra,2018-08-21,Mini-mart,6490,MGR0268,19.211067,72.944158
ST00794,Dmart Bhandara - Mini-mart 794,Bhandara,Bhandara,Maharashtra,2009-08-08,Mini-mart,11556,MGR0351,21.135241,79.625361
ST00795,Dmart Sangli - Hypermarket 795,Sangli,Sangli,Maharashtra,2009-05-17,Hypermarket,48462,MGR0041,16.800349,74.650739
ST00796,Dmart Parbhani - Mini-mart 796,Parbhani,Parbhani,Maharashtra,2018-03-16,Mini-mart,13824,MGR0351,19.214085,76.683
ST00797,Dmart Wardha - Express 797,Wardha,Wardha,Maharashtra,2005-02-03,Express,2640,MGR0392,20.773578,78.658311
ST00798,Dmart Osmanabad - Mini-mart 798,Osmanabad,Osmanabad,Maharashtra,2016-04-26,Mini-mart,10896,MGR0287,18.220674,76.113994
ST00799,Dmart Nashik - Mini-mart 799,Nashik,Nashik,Maharashtra,2022-08-12,Mini-mart,11170,MGR0171,20.044081,73.803338
ST00800,Dmart Panvel - Mini-mart 800,Panvel,Raigad,Maharashtra,2017-11-01,Mini-mart,8178,MGR0166,19.001315,73.1135
ST00801,Dmart Bhandara - Hypermarket 801,Bhandara,Bhandara,Maharashtra,2013-11-15,Hypermarket,43607,MGR0219,21.175849,79.581309
ST00802,Dmart Ahmednagar - Mini-mart 802,Ahmednagar,Ahmednagar,Maharashtra,2016-01-13,Mini-mart,8646,MGR0284,19.061103,74.773873
ST00803,Dmart Dhule - Hypermarket 803,Dhule,Dhule,Maharashtra,2006-11-27,Hypermarket,46949,MGR0242,20.835198,74.765765
ST00804,Dmart Solapur - Mini-mart 804,Solapur,Solapur,Maharashtra,2022-01-24,Mini-mart,7476,MGR0243,17.697476,75.949397
ST00805,Dmart Navi Mumbai - Mini-mart 805,Navi Mumbai,Thane,Maharashtra,2018-03-27,Mini-mart,8144,MGR0168,18.964381,72.967815
ST00806,Dmart Latur - Mini-mart 806,Latur,Latur,Maharashtra,2014-01-05,Mini-mart,6971,MGR0225,18.391432,76.607915
ST00807,Dmart Ratnagiri - Mini-mart 807,Ratnagiri,Ratnagiri,Maharashtra,2020-03-21,Mini-mart,8408,MGR0232,16.927402,73.289537
ST00808,Dmart Solapur - Express 808,Solapur,Solapur,Maharashtra,2018-08-06,Express,3057,MGR0144,17.626099,75.858867
ST00809,Dmart Yavatmal - Express 809,Yavatmal,Yavatmal,Maharashtra,2019-09-21,Express,1966,MGR0167,20.311263,78.124939
ST00810,Dmart Pimpri-Chinchwad - Hypermarket 810,Pimpri-Chinchwad,Pune,Maharashtra,2023-04-17,Hypermarket,29551,MGR0356,18.654947,73.852865
ST00811,Dmart Bhandara - Express 811,Bhandara,Bhandara,Maharashtra,2016-07-07,Express,2765,MGR0206,21.231407,79.598486
ST00812,Dmart Bhandara - Express 812,Bhandara,Bhandara,Maharashtra,2020-11-15,Express,2795,MGR0149,21.114529,79.665548
ST00813,Dmart Buldhana - Hypermarket 813,Buldhana,Buldhana,Maharashtra,2017-03-27,Hypermarket,39719,MGR0307,20.591926,76.188203
ST00814,Dmart Navi Mumbai - Mini-mart 814,Navi Mumbai,Thane,Maharashtra,2008-09-01,Mini-mart,10886,MGR0117,18.972822,73.093809
ST00815,Dmart Wardha - Hypermarket 815,Wardha,Wardha,Maharashtra,2005-02-23,Hypermarket,54893,MGR0026,20.786676,78.60801
ST00816,Dmart Navi Mumbai - Express 816,Navi Mumbai,Thane,Maharashtra,2019-01-17,Express,4437,MGR0246,19.076563,73.037778
ST00817,Dmart Kolhapur - Mini-mart 817,Kolhapur,Kolhapur,Maharashtra,2012-03-14,Mini-mart,11765,MGR0330,16.784481,74.179034
ST00818,Dmart Bhandara - Express 818,Bhandara,Bhandara,Maharashtra,2010-01-19,Express,1725,MGR0355,21.214872,79.71315
ST00819,Dmart Parbhani - Mini-mart 819,Parbhani,Parbhani,Maharashtra,2010-04-05,Mini-mart,9714,MGR0110,19.332224,76.788932
ST00820,Dmart Parbhani - Hypermarket 820,Parbhani,Parbhani,Maharashtra,2022-08-27,Hypermarket,56348,MGR0267,19.33665,76.74092
ST00821,Dmart Aurangabad (Chh. Sambhajinagar) - Mini-mart 821,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2010-11-10,Mini-mart,13779,MGR0272,19.807022,75.292602
ST00822,Dmart Raigad - Express 822,Raigad,Raigad,Maharashtra,2009-01-21,Express,4885,MGR0153,18.557348,73.222662
ST00823,Dmart Nashik - Mini-mart 823,Nashik,Nashik,Maharashtra,2019-06-12,Mini-mart,8024,MGR0096,19.926006,73.722603
ST00824,Dmart Aurangabad (Chh. Sambhajinagar) - Express 824,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2020-06-19,Express,4761,MGR0165,19.853545,75.361909
ST00825,Dmart Ratnagiri - Express 825,Ratnagiri,Ratnagiri,Maharashtra,2007-11-23,Express,4304,MGR0097,16.998724,73.255751
ST00826,Dmart Sangli - Express 826,Sangli,Sangli,Maharashtra,2011-09-24,Express,3421,MGR0035,16.931684,74.660596
ST00827,Dmart Nagpur - Express 827,Nagpur,Nagpur,Maharashtra,2006-09-22,Express,2352,MGR0351,21.196147,79.138084
ST00828,Dmart Bhandara - Express 828,Bhandara,Bhandara,Maharashtra,2011-02-05,Express,3917,MGR0046,21.210308,79.672174
ST00829,Dmart Wardha - Express 829,Wardha,Wardha,Maharashtra,2015-05-25,Express,3808,MGR0166,20.762139,78.643844
ST00830,Dmart Osmanabad - Mini-mart 830,Osmanabad,Osmanabad,Maharashtra,2021-09-21,Mini-mart,9052,MGR0332,18.116008,76.082692
ST00831,Dmart Nanded - Hypermarket 831,Nanded,Nanded,Maharashtra,2014-09-14,Hypermarket,42981,MGR0209,19.185308,77.28904
ST00832,Dmart Latur - Mini-mart 832,Latur,Latur,Maharashtra,2014-09-09,Mini-mart,8828,MGR0338,18.444147,76.508238
ST00833,Dmart Dhule - Hypermarket 833,Dhule,Dhule,Maharashtra,2018-03-10,Hypermarket,37817,MGR0210,20.950893,74.80225
ST00834,Dmart Jalna - Mini-mart 834,Jalna,Jalna,Maharashtra,2016-07-07,Mini-mart,9009,MGR0039,19.900839,75.888418
ST00835,Dmart Jalna - Hypermarket 835,Jalna,Jalna,Maharashtra,2022-04-17,Hypermarket,41567,MGR0109,19.851785,75.880364
ST00836,Dmart Pune - Express 836,Pune,Pune,Maharashtra,2018-02-26,Express,2268,MGR0314,18.599578,73.914876
ST00837,Dmart Pune - Mini-mart 837,Pune,Pune,Maharashtra,2016-10-23,Mini-mart,9837,MGR0232,18.522595,73.865412
ST00838,Dmart Raigad - Mini-mart 838,Raigad,Raigad,Maharashtra,2010-08-19,Mini-mart,11131,MGR0294,18.543484,73.155339
ST00839,Dmart Sangli - Express 839,Sangli,Sangli,Maharashtra,2009-03-17,Express,1949,MGR0255,16.818707,74.520609
ST00840,Dmart Ahmednagar - Hypermarket 840,Ahmednagar,Ahmednagar,Maharashtra,2015-08-12,Hypermarket,30423,MGR0071,19.129199,74.714562
ST00841,Dmart Nashik - Hypermarket 841,Nashik,Nashik,Maharashtra,2018-12-10,Hypermarket,35904,MGR0197,19.924225,73.751491
ST00842,Dmart Ahmednagar - Express 842,Ahmednagar,Ahmednagar,Maharashtra,2007-12-23,Express,1796,MGR0235,19.098038,74.805176
ST00843,Dmart Jalgaon - Express 843,Jalgaon,Jalgaon,Maharashtra,2007-11-13,Express,1908,MGR0212,20.937481,75.615919
ST00844,Dmart Chandrapur - Hypermarket 844,Chandrapur,Chandrapur,Maharashtra,2020-06-08,Hypermarket,25955,MGR0352,19.983169,79.315865
ST00845,Dmart Panvel - Hypermarket 845,Panvel,Raigad,Maharashtra,2015-02-15,Hypermarket,35228,MGR0212,18.953011,73.079763
ST00846,Dmart Chandrapur - Express 846,Chandrapur,Chandrapur,Maharashtra,2020-11-07,Express,4220,MGR0117,19.95602,79.217594
ST00847,Dmart Pimpri-Chinchwad - Mini-mart 847,Pimpri-Chinchwad,Pune,Maharashtra,2014-03-14,Mini-mart,8798,MGR0327,18.680564,73.860092
ST00848,Dmart Aurangabad (Chh. Sambhajinagar) - Express 848,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2021-04-17,Express,2367,MGR0100,19.839005,75.351726
ST00849,Dmart Mumbai - Mini-mart 849,Mumbai,Mumbai City,Maharashtra,2023-11-07,Mini-mart,11723,MGR0277,19.091092,72.821337
ST00850,Dmart Akola - Hypermarket 850,Akola,Akola,Maharashtra,2008-01-15,Hypermarket,53564,MGR0267,20.679139,77.032528
ST00851,Dmart Raigad - Mini-mart 851,Raigad,Raigad,Maharashtra,2020-01-15,Mini-mart,10561,MGR0172,18.53837,73.189568
ST00852,Dmart Navi Mumbai - Mini-mart 852,Navi Mumbai,Thane,Maharashtra,2021-01-03,Mini-mart,8821,MGR0063,19.03261,72.999364
ST00853,Dmart Bhandara - Hypermarket 853,Bhandara,Bhandara,Maharashtra,2007-04-10,Hypermarket,49303,MGR0248,21.214675,79.633789
ST00854,Dmart Akola - Mini-mart 854,Akola,Akola,Maharashtra,2008-12-19,Mini-mart,10281,MGR0089,20.741111,76.983392
ST00855,Dmart Nanded - Mini-mart 855,Nanded,Nanded,Maharashtra,2007-07-07,Mini-mart,14158,MGR0331,19.112147,77.347735
ST00856,Dmart Wardha - Hypermarket 856,Wardha,Wardha,Maharashtra,2015-12-26,Hypermarket,37816,MGR0193,20.682617,78.632252
ST00857,Dmart Wardha - Express 857,Wardha,Wardha,Maharashtra,2006-05-21,Express,3501,MGR0232,20.795849,78.659998
ST00858,Dmart Sangli - Mini-mart 858,Sangli,Sangli,Maharashtra,2016-07-15,Mini-mart,6652,MGR0063,16.782153,74.581287
ST00859,Dmart Satara - Express 859,Satara,Satara,Maharashtra,2006-11-11,Express,4239,MGR0304,17.713018,73.939922
ST00860,Dmart Nagpur - Hypermarket 860,Nagpur,Nagpur,Maharashtra,2023-02-13,Hypermarket,46913,MGR0329,21.184816,79.160004
ST00861,Dmart Dhule - Express 861,Dhule,Dhule,Maharashtra,2017-11-04,Express,1965,MGR0335,20.963574,74.71917
ST00862,Dmart Osmanabad - Express 862,Osmanabad,Osmanabad,Maharashtra,2013-05-02,Express,2108,MGR0182,18.125911,75.965201
ST00863,Dmart Raigad - Express 863,Raigad,Raigad,Maharashtra,2008-04-20,Express,4693,MGR0088,18.503939,73.174731
ST00864,Dmart Beed - Express 864,Beed,Beed,Maharashtra,2019-07-13,Express,4988,MGR0155,18.97194,75.695472
ST00865,Dmart Kolhapur - Mini-mart 865,Kolhapur,Kolhapur,Maharashtra,2007-07-02,Mini-mart,12448,MGR0339,16.661039,74.167726
ST00866,Dmart Sangli - Hypermarket 866,Sangli,Sangli,Maharashtra,2009-10-03,Hypermarket,26337,MGR0354,16.874018,74.566003
ST00867,Dmart Amravati - Mini-mart 867,Amravati,Amravati,Maharashtra,2023-11-09,Mini-mart,13464,MGR0195,20.893591,77.745808
ST00868,Dmart Panvel - Express 868,Panvel,Raigad,Maharashtra,2013-01-01,Express,1676,MGR0074,19.03914,73.121255
ST00869,Dmart Yavatmal - Mini-mart 869,Yavatmal,Yavatmal,Maharashtra,2007-11-02,Mini-mart,13999,MGR0077,20.314089,78.132033
ST00870,Dmart Wardha - Hypermarket 870,Wardha,Wardha,Maharashtra,2014-06-03,Hypermarket,27915,MGR0097,20.72108,78.638879
ST00871,Dmart Wardha - Hypermarket 871,Wardha,Wardha,Maharashtra,2007-08-05,Hypermarket,27322,MGR0389,20.725228,78.532612
ST00872,Dmart Thane - Mini-mart 872,Thane,Thane,Maharashtra,2015-07-21,Mini-mart,9441,MGR0079,19.273457,73.031726
ST00873,Dmart Osmanabad - Express 873,Osmanabad,Osmanabad,Maharashtra,2005-02-02,Express,4929,MGR0147,18.202051,75.975474
ST00874,Dmart Jalgaon - Mini-mart 874,Jalgaon,Jalgaon,Maharashtra,2015-05-02,Mini-mart,7814,MGR0305,20.989573,75.50369
ST00875,Dmart Chandrapur - Hypermarket 875,Chandrapur,Chandrapur,Maharashtra,2014-05-04,Hypermarket,55210,MGR0275,19.936173,79.22671
ST00876,Dmart Aurangabad (Chh. Sambhajinagar) - Hypermarket 876,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2023-07-02,Hypermarket,36124,MGR0047,19.842199,75.36589
ST00877,Dmart Amravati - Mini-mart 877,Amravati,Amravati,Maharashtra,2020-03-08,Mini-mart,8478,MGR0382,20.887883,77.728909
ST00878,Dmart Nagpur - Hypermarket 878,Nagpur,Nagpur,Maharashtra,2019-02-13,Hypermarket,40576,MGR0256,21.163733,79.112226
ST00879,Dmart Akola - Mini-mart 879,Akola,Akola,Maharashtra,2020-09-21,Mini-mart,12600,MGR0322,20.735554,76.985553
ST00880,Dmart Raigad - Mini-mart 880,Raigad,Raigad,Maharashtra,2015-06-14,Mini-mart,7888,MGR0018,18.436431,73.25124
ST00881,Dmart Pimpri-Chinchwad - Mini-mart 881,Pimpri-Chinchwad,Pune,Maharashtra,2008-07-08,Mini-mart,14288,MGR0356,18.654181,73.816097
ST00882,Dmart Osmanabad - Mini-mart 882,Osmanabad,Osmanabad,Maharashtra,2017-12-11,Mini-mart,6080,MGR0170,18.168753,76.030398
ST00883,Dmart Beed - Express 883,Beed,Beed,Maharashtra,2016-05-27,Express,3973,MGR0149,18.978028,75.685974
ST00884,Dmart Bhandara - Express 884,Bhandara,Bhandara,Maharashtra,2018-03-03,Express,3811,MGR0291,21.201913,79.614106
ST00885,Dmart Yavatmal - Mini-mart 885,Yavatmal,Yavatmal,Maharashtra,2009-02-24,Mini-mart,6430,MGR0078,20.386555,78.047463
ST00886,Dmart Pune - Express 886,Pune,Pune,Maharashtra,2023-06-27,Express,2020,MGR0395,18.521347,73.856432
ST00887,Dmart Amravati - Hypermarket 887,Amravati,Amravati,Maharashtra,2021-09-11,Hypermarket,44557,MGR0158,20.903785,77.704623
ST00888,Dmart Pimpri-Chinchwad - Hypermarket 888,Pimpri-Chinchwad,Pune,Maharashtra,2011-05-18,Hypermarket,54611,MGR0239,18.589428,73.744564
ST00889,Dmart Wardha - Mini-mart 889,Wardha,Wardha,Maharashtra,2015-06-11,Mini-mart,9390,MGR0178,20.699857,78.612608
ST00890,Dmart Thane - Mini-mart 890,Thane,Thane,Maharashtra,2021-06-05,Mini-mart,11875,MGR0125,19.210659,72.9675
ST00891,Dmart Dhule - Mini-mart 891,Dhule,Dhule,Maharashtra,2020-03-12,Mini-mart,14667,MGR0141,20.836214,74.76222
ST00892,Dmart Nanded - Express 892,Nanded,Nanded,Maharashtra,2023-08-01,Express,3480,MGR0071,19.064253,77.36767
ST00893,Dmart Pimpri-Chinchwad - Hypermarket 893,Pimpri-Chinchwad,Pune,Maharashtra,2016-12-10,Hypermarket,30846,MGR0246,18.610382,73.853018
ST00894,Dmart Nagpur - Mini-mart 894,Nagpur,Nagpur,Maharashtra,2010-11-16,Mini-mart,8824,MGR0367,21.169942,79.025918
ST00895,Dmart Palghar - Hypermarket 895,Palghar,Palghar,Maharashtra,2013-02-18,Hypermarket,41876,MGR0022,19.729609,72.757926
ST00896,Dmart Sangli - Hypermarket 896,Sangli,Sangli,Maharashtra,2013-01-05,Hypermarket,54342,MGR0012,16.846211,74.536907
ST00897,Dmart Satara - Hypermarket 897,Satara,Satara,Maharashtra,2012-09-18,Hypermarket,45780,MGR0084,17.705527,74.058288
ST00898,Dmart Latur - Express 898,Latur,Latur,Maharashtra,2019-05-13,Express,2439,MGR0035,18.462981,76.570117
ST00899,Dmart Parbhani - Express 899,Parbhani,Parbhani,Maharashtra,2012-11-14,Express,2670,MGR0288,19.338965,76.825248
ST00900,Dmart Palghar - Hypermarket 900,Palghar,Palghar,Maharashtra,2011-10-26,Hypermarket,59686,MGR0258,19.661518,72.839824
ST00901,Dmart Nanded - Mini-mart 901,Nanded,Nanded,Maharashtra,2016-02-10,Mini-mart,13594,MGR0289,19.072519,77.351896
ST00902,Dmart Dhule - Mini-mart 902,Dhule,Dhule,Maharashtra,2021-02-09,Mini-mart,6318,MGR0338,20.976525,74.719331
ST00903,Dmart Pimpri-Chinchwad - Mini-mart 903,Pimpri-Chinchwad,Pune,Maharashtra,2011-09-24,Mini-mart,6593,MGR0196,18.645852,73.756644
ST00904,Dmart Aurangabad (Chh. Sambhajinagar) - Express 904,Aurangabad (Chh. Sambhajinagar),Aurangabad,Maharashtra,2016-08-11,Express,1884,MGR0074,19.931646,75.355947
ST00905,Dmart Solapur - Hypermarket 905,Solapur,Solapur,Maharashtra,2006-12-08,Hypermarket,39106,MGR0204,17.655018,75.945804
ST00906,Dmart Buldhana - Mini-mart 906,Buldhana,Buldhana,Maharashtra,2013-02-16,Mini-mart,11053,MGR0285,20.588885,76.245795
ST00907,Dmart Navi Mumbai - Mini-mart 907,Navi Mumbai,Thane,Maharashtra,2021-08-27,Mini-mart,9707,MGR0381,19.069328,73.028876
ST00908,Dmart Osmanabad - Express 908,Osmanabad,Osmanabad,Maharashtra,2006-10-11,Express,4717,MGR0173,18.149777,76.041881
ST00909,Dmart Sangli - Express 909,Sangli,Sangli,Maharashtra,2020-06-16,Express,3277,MGR0139,16.874705,74.584708
ST00910,Dmart Latur - Express 910,Latur,Latur,Maharashtra,2016-06-07,Express,2756,MGR0083,18.417344,76.592729
ST00911,Dmart Dhule - Hypermarket 911,Dhule,Dhule,Maharashtra,2011-09-23,Hypermarket,55840,MGR0114,20.856916,74.742274
ST00912,Dmart Wardha - Mini-mart 912,Wardha,Wardha,Maharashtra,2014-09-04,Mini-mart,13388,MGR0348,20.770671,78.642697
ST00913,Dmart Satara - Express 913,Satara,Satara,Maharashtra,2007-02-25,Express,2465,MGR0390,17.632762,73.960164
ST00914,Dmart Chandrapur - Mini-mart 914,Chandrapur,Chandrapur,Maharashtra,2012-08-02,Mini-mart,7780,MGR0303,20.008412,79.240982
ST00915,Dmart Mumbai - Express 915,Mumbai,Mumbai City,Maharashtra,2010-03-03,Express,2063,MGR0001,19.079941,72.828849
ST00916,Dmart Pune - Express 916,Pune,Pune,Maharashtra,2013-08-04,Express,2230,MGR0085,18.443281,73.898069
ST00917,Dmart Jalgaon - Express 917,Jalgaon,Jalgaon,Maharashtra,2022-02-03,Express,3370,MGR0180,20.960163,75.623085
ST00918,Dmart Satara - Mini-mart 918,Satara,Satara,Maharashtra,2018-09-12,Mini-mart,11587,MGR0313,17.613324,73.941903
ST00919,Dmart Amravati - Mini-mart 919,Amravati,Amravati,Maharashtra,2022-02-26,Mini-mart,7166,MGR0165,20.92806,77.717054
ST00920,Dmart Panvel - Mini-mart 920,Panvel,Raigad,Maharashtra,2007-07-24,Mini-mart,11793,MGR0126,19.046093,73.129502
ST00921,Dmart Osmanabad - Express 921,Osmanabad,Osmanabad,Maharashtra,2020-10-24,Express,4432,MGR0091,18.1305,76.072315
ST00922,Dmart Jalgaon - Mini-mart 922,Jalgaon,Jalgaon,Maharashtra,2007-04-02,Mini-mart,9278,MGR0114,21.006233,75.526368
ST00923,Dmart Solapur - Express 923,Solapur,Solapur,Maharashtra,2006-09-22,Express,3152,MGR0204,17.693959,75.862395
ST00924,Dmart Nagpur - Express 924,Nagpur,Nagpur,Maharashtra,2005-07-12,Express,2433,MGR0342,21.105724,79.125957
ST00925,Dmart Satara - Express 925,Satara,Satara,Maharashtra,2006-08-21,Express,2905,MGR0396,17.69145,73.956704
ST00926,Dmart Mumbai - Express 926,Mumbai,Mumbai City,Maharashtra,2014-03-12,Express,2982,MGR0139,19.11718,72.87214
ST00927,Dmart Bhandara - Express 927,Bhandara,Bhandara,Maharashtra,2018-11-25,Express,4909,MGR0102,21.192249,79.575387
ST00928,Dmart Solapur - Mini-mart 928,Solapur,Solapur,Maharashtra,2011-11-16,Mini-mart,11890,MGR0065,17.715561,75.828359
ST00929,Dmart Wardha - Mini-mart 929,Wardha,Wardha,Maharashtra,2009-08-19,Mini-mart,7652,MGR0366,20.717618,78.614882
ST00930,Dmart Chandrapur - Express 930,Chandrapur,Chandrapur,Maharashtra,2022-12-07,Express,1642,MGR0019,19.975701,79.308157
ST00931,Dmart Parbhani - Hypermarket 931,Parbhani,Parbhani,Maharashtra,2008-10-06,Hypermarket,52523,MGR0060,19.265511,76.797064
ST00932,Dmart Jalna - Hypermarket 932,Jalna,Jalna,Maharashtra,2006-12-07,Hypermarket,47793,MGR0180,19.768113,75.841534
ST00933,Dmart Pune - Express 933,Pune,Pune,Maharashtra,2010-01-01,Express,2559,MGR0205,18.453777,73.820551
ST00934,Dmart Latur - Express 934,Latur,Latur,Maharashtra,2014-06-14,Express,1677,MGR0069,18.348471,76.57433
ST00935,Dmart Thane - Express 935,Thane,Thane,Maharashtra,2008-03-05,Express,4623,MGR0369,19.221179,72.939514
ST00936,Dmart Navi Mumbai - Hypermarket 936,Navi Mumbai,Thane,Maharashtra,2005-09-26,Hypermarket,54602,MGR0112,19.091159,72.988146
ST00937,Dmart Navi Mumbai - Hypermarket 937,Navi Mumbai,Thane,Maharashtra,2007-05-12,Hypermarket,54395,MGR0341,18.976134,73.08977
ST00938,Dmart Wardha - Mini-mart 938,Wardha,Wardha,Maharashtra,2007-02-15,Mini-mart,10249,MGR0377,20.735409,78.632653
ST00939,Dmart Yavatmal - Mini-mart 939,Yavatmal,Yavatmal,Maharashtra,2019-11-08,Mini-mart,11598,MGR0280,20.393997,78.14363
