invoice_id,store_id,product_id,date,quantity,price,discount,payment_mode,customer_id,sales_channel,cashier_id,invoice_amount,gst_amount,return_flag
INV0000231,ST00345,P00509,2024-02-29,1,1059.23,86.48,Wallet,C019119,In-store,EMP00456,1089.48,116.73,False
INV0000232,ST00614,P00703,2023-03-23,1,1891.92,164.15,Cash,C026422,In-store,EMP00041,1814.16,86.39,False
INV0000233,ST00318,P00861,2022-05-11,2,2433.72,66.37,UPI,C003716,In-store,EMP00374,5041.12,240.05,False
INV0000234,ST00987,P00521,2024-07-31,2,90.11,19.26,UPI,,In-store,EMP01562,180.28,19.32,False
INV0000235,ST00767,P00720,2022-11-22,7,204.16,32.01,Card,,Online,EMP00134,1564.76,167.65,False
INV0000236,ST00614,P00539,2024-03-27,6,3901.79,1570.94,UPI,C036923,In-store,EMP00036,25770.96,3931.16,False
INV0000237,ST00475,P00345,2024-01-22,2,594.76,1.82,Card,,In-store,EMP01916,1247.09,59.39,False
INV0000238,ST00547,P00850,2022-09-25,3,519.17,187.2,Card,C037789,In-store,EMP02595,1438.83,68.52,False
INV0000239,ST00819,P00430,2022-10-03,5,424.18,239.69,Wallet,,In-store,EMP00338,2106.96,225.75,False
INV0000240,ST00288,P00058,2022-12-19,3,304.24,75.46,Card,C028064,In-store,EMP00865,879.12,41.86,False
INV0000241,ST00870,P00298,2024-09-05,1,30.56,0.1,Wallet,C033152,Online,EMP02901,31.98,1.52,False
INV0000242,ST00296,P00735,2023-04-20,1,463.26,33.01,Card,C003042,In-store,EMP01885,481.88,51.63,False
INV0000243,ST00149,P00729,2024-03-25,6,734.28,948.55,UPI,,Online,EMP02694,3629.99,172.86,False
INV0000244,ST00774,P00606,2022-06-26,-5,356.12,384.33,Wallet,C033309,In-store,EMP01221,-1466.08,69.81,True
INV0000245,ST00744,P00493,2022-03-25,5,1147.68,24.15,UPI,C035861,Online,EMP01632,6399.96,685.71,False
INV0000246,ST00352,P00338,2022-11-09,2,277.79,34.28,Cash,,Online,EMP01269,615.13,93.83,False
INV0000247,ST00682,P00052,2022-07-18,4,319.77,119.66,Cash,,In-store,EMP02549,1217.39,57.97,False
INV0000248,ST00766,P00238,2022-12-05,5,1662.57,783.74,Card,C009265,Online,EMP00725,7905.57,376.46,False
INV0000249,ST00828,P01095,2022-11-05,1,1039.79,21.3,Cash,C029580,In-store,EMP00560,1140.71,122.22,False
INV0000250,ST01001,P00948,2022-07-27,6,235.77,153.42,Cash,C021756,In-store,EMP02911,1412.54,151.34,False
INV0000251,ST00898,P00088,2024-11-20,6,251.4,145.67,UPI,C001188,Kiosk,EMP00548,1430.87,68.14,False
INV0000252,ST00462,P01025,2022-10-27,6,2316.64,1383.76,Wallet,C022567,In-store,EMP02866,13141.88,625.8,False
INV0000253,ST00242,P00852,2022-01-23,1,235.41,38.46,UPI,,In-store,EMP01728,206.8,9.85,False
INV0000254,ST00103,P00106,2023-04-11,5,441.1,171.82,UPI,C006881,In-store,EMP01537,2135.36,101.68,False
INV0000255,ST00603,P00459,2024-04-21,1,805.28,95.36,Cash,C035983,In-store,EMP00876,745.42,35.5,False
INV0000256,ST00700,P00187,2024-07-18,6,196.48,20.79,UPI,,In-store,EMP02346,1366.55,208.46,False
INV0000257,ST00726,P00791,2023-02-12,4,229.38,217.97,Card,,In-store,EMP02600,825.47,125.92,False
INV0000258,ST00010,P00734,2024-01-16,6,395.63,210.28,UPI,C038127,In-store,EMP01610,2552.93,389.43,False
INV0000259,ST00737,P00241,2022-06-03,4,1089.77,153.99,Card,C037335,In-store,EMP01131,4962.01,756.92,False
INV0000260,ST00827,P00852,2022-03-15,7,235.08,94.14,Cash,C007983,In-store,EMP01083,1628.99,77.57,False
INV0000261,ST00758,P00322,2024-03-28,4,115.27,24.85,UPI,,In-store,EMP01185,514.75,78.52,False
INV0000262,ST00552,P00541,2023-07-12,4,447.56,14.96,UPI,C021690,Online,EMP00470,1988.31,213.03,False
INV0000263,ST00016,P00124,2022-01-04,6,33.45,15.57,Wallet,C013209,In-store,EMP01874,207.35,22.22,False
INV0000264,ST00515,P01020,2022-09-15,5,3038.86,1104.82,Card,,In-store,EMP02437,15780.22,1690.74,False
INV0000265,ST00677,P00205,2023-03-05,1,3950.98,479.62,Wallet,C014000,In-store,EMP01851,3644.93,173.57,False
INV0000266,ST00598,P00961,2022-01-02,1,794.92,82.06,Cash,,In-store,EMP00311,798.4,85.54,False
INV0000267,ST00604,P00931,2022-12-01,1,443.46,24.17,Cash,C033852,In-store,EMP01410,469.6,50.31,False
INV0000268,ST00543,P00139,2023-09-12,3,4256.71,339.88,Cash,,In-store,EMP00210,13051.76,621.51,False
INV0000269,ST00580,P00124,2022-02-20,3,34.11,21.4,UPI,,In-store,EMP00884,84.98,4.05,False
INV0000270,ST00340,P00157,2022-08-07,5,288.19,13.55,UPI,,Online,EMP02958,1498.77,71.37,False
INV0000271,ST00636,P00924,2023-09-11,1,336.65,8.94,UPI,C007943,In-store,EMP00712,367.04,39.33,False
INV0000272,ST00296,P00095,2023-12-11,7,162.75,87.08,UPI,C005204,In-store,EMP00026,1178.43,126.26,False
INV0000273,ST00517,P00673,2024-01-01,3,1593.44,415.72,Cash,C009202,Online,EMP01459,4582.83,218.23,False
INV0000274,ST00437,P00963,2022-10-13,5,1032.08,602.41,Card,,In-store,EMP02921,4785.89,227.9,False
INV0000275,ST00750,P00324,2022-05-28,4,760.08,226.51,Card,C010568,In-store,EMP02744,3151.47,337.66,False
INV0000276,ST00940,P00614,2022-09-23,6,411.59,28.5,Cash,,Kiosk,EMP01730,2563.09,122.05,False
INV0000277,ST00665,P00089,2023-09-02,2,206.45,36.87,Cash,,Kiosk,EMP01911,394.83,18.8,False
INV0000278,ST00143,P01036,2023-10-10,7,1600.9,661.68,UPI,C037596,In-store,EMP01073,11071.85,527.23,False
INV0000279,ST00701,P00664,2024-11-07,1,2861.38,12.99,Card,C006451,Online,EMP02862,3190.2,341.81,False
INV0000280,ST00342,P00803,2023-10-10,6,2311.89,1551.06,Wallet,C023559,In-store,EMP02177,14537.93,2217.65,False
INV0000281,ST00052,P00276,2024-05-05,3,160.32,90.85,UPI,C024848,In-store,EMP02538,436.92,46.81,False
INV0000282,ST00202,P00806,2024-07-19,5,905.33,398.14,UPI,C008361,In-store,EMP02468,4623.93,495.42,False
INV0000283,ST01050,P00690,2023-05-01,1,203.77,14.42,UPI,C039359,In-store,EMP01758,212.07,22.72,False
INV0000284,ST00449,P00138,2022-08-06,5,60.99,19.03,Card,C015544,In-store,EMP02709,320.23,34.31,False
INV0000285,ST00212,P00627,2022-08-15,6,167.15,76.65,UPI,C014590,In-store,EMP00172,1092.97,166.72,False
INV0000286,ST00141,P00121,2024-12-17,4,804.42,119.33,UPI,C039919,In-store,EMP01569,3656.05,557.7,False
INV0000287,ST00683,P00738,2022-10-28,6,1312.52,35.69,UPI,C037243,In-store,EMP01465,9250.53,1411.1,False
INV0000288,ST00799,P01025,2023-02-09,1,2384.23,122.45,Wallet,C018426,In-store,EMP02023,2533.19,271.41,False
INV0000289,ST00371,P00947,2023-02-07,5,297.83,70.83,UPI,C028448,Kiosk,EMP01734,1489.24,70.92,False
INV0000290,ST00109,P00531,2024-11-29,7,744.44,513.34,Cash,,Online,EMP02682,5543.33,845.59,False
INV0000291,ST00373,P00974,2022-05-21,7,5766.79,3444.02,UPI,,Online,EMP00032,41354.33,4430.82,False
INV0000292,ST00699,P01094,2022-06-20,6,1232.25,538.11,Cash,,In-store,EMP00211,7678.04,822.65,False
INV0000293,ST00120,P00502,2023-12-04,7,301.51,101.58,Wallet,C030414,In-store,EMP02185,2370.61,361.62,False
INV0000294,ST00282,P00356,2024-11-10,2,1691.48,365.22,Card,C005940,In-store,EMP01340,3560.93,543.19,False
INV0000295,ST00003,P00207,2023-12-01,3,1186.35,110.78,UPI,C006098,In-store,EMP00155,3620.68,172.41,False
INV0000296,ST00496,P00684,2024-11-22,3,679.27,116.21,Cash,,In-store,EMP01774,2267.49,345.89,False
INV0000297,ST00180,P00422,2023-07-11,6,1661.25,135.34,UPI,,In-store,EMP02541,11012.02,1179.86,False
INV0000298,ST00210,P00631,2022-11-15,7,1411.14,205.96,Wallet,C034253,In-store,EMP02540,11412.98,1740.96,False
INV0000299,ST00119,P01045,2022-07-14,7,370.58,185.99,Card,C009933,In-store,EMP00897,2697.04,288.97,False
INV0000300,ST00767,P00075,2022-08-11,3,1470.01,375.61,UPI,C012515,In-store,EMP02359,4760.62,726.2,False
INV0000301,ST00514,P00323,2024-06-24,3,1853.77,50.05,UPI,C017011,In-store,EMP00836,6172.61,661.35,False
INV0000302,ST00996,P00571,2023-10-23,5,1159.92,90.05,UPI,C026691,In-store,EMP02010,5995.03,285.48,False
INV0000303,ST00415,P00795,2024-07-28,6,1527.54,264.63,Wallet,C005275,In-store,EMP00327,9345.64,445.03,False
INV0000304,ST00233,P01017,2022-05-31,4,1846.56,543.77,Cash,C032238,Online,EMP02880,7184.59,342.12,False
INV0000305,ST00215,P00959,2022-08-24,1,380.6,32.45,UPI,,In-store,EMP02814,410.82,62.67,False
INV0000306,ST01001,P00500,2022-11-20,4,512.14,246.19,UPI,C000817,In-store,EMP00503,2126.8,324.43,False
INV0000307,ST00620,P00609,2024-02-24,4,2491.72,125.08,Card,C028572,In-store,EMP01551,10333.89,492.09,False
INV0000308,ST00342,P00520,2024-12-13,5,365.0,207.24,Wallet,,In-store,EMP02687,1698.65,80.89,False
INV0000309,ST00687,P00116,2023-12-29,3,473.72,51.68,Card,,In-store,EMP01752,1533.82,164.34,False
INV0000310,ST00586,P00771,2024-04-18,5,525.63,217.76,Card,C023884,In-store,EMP00279,2530.91,120.52,False
INV0000311,ST00121,P00903,2024-07-18,5,1863.65,440.97,UPI,C032959,Online,EMP01367,9942.55,1065.27,False
INV0000312,ST00737,P00859,2024-05-22,4,373.81,12.29,Cash,C023488,In-store,EMP00652,1749.88,266.93,False
INV0000313,ST00126,P00397,2022-11-21,4,787.18,167.44,UPI,C029146,In-store,EMP01945,3517.91,536.63,False
INV0000314,ST00210,P00911,2024-08-15,4,361.67,183.39,Card,C029781,In-store,EMP01304,1326.45,63.16,False
INV0000315,ST00749,P00241,2024-10-10,2,1112.75,153.99,Card,C031117,In-store,EMP01864,2444.38,372.87,False
INV0000316,ST00468,P00498,2024-01-26,1,898.4,53.01,Cash,C020688,Online,EMP01753,997.56,152.17,False
INV0000317,ST00234,P00276,2022-06-21,2,162.55,29.78,Wallet,C010245,In-store,EMP01228,310.09,14.77,False
INV0000318,ST00072,P00489,2024-02-25,1,1979.23,328.19,UPI,C006264,Kiosk,EMP02653,1733.59,82.55,False
INV0000319,ST00624,P01018,2023-07-15,7,1457.57,523.18,Card,C031755,Online,EMP02330,10163.8,483.99,False
INV0000320,ST00732,P00521,2024-03-13,2,91.77,0.32,Cash,C012102,In-store,EMP02028,216.2,32.98,False
INV0000321,ST00214,P00831,2022-02-19,6,203.87,92.43,Wallet,C018052,Online,EMP00258,1187.33,56.54,False
INV0000322,ST00438,P01066,2023-03-06,-5,880.29,104.18,Cash,,Online,EMP00746,-4812.94,515.67,True
INV0000323,ST00362,P00169,2023-08-04,2,136.04,2.21,Card,C030215,In-store,EMP01795,283.36,13.49,False
INV0000324,ST00937,P01023,2022-04-20,4,506.25,172.41,Cash,,In-store,EMP01572,1945.22,92.63,False
INV0000325,ST00831,P00126,2023-07-08,2,165.91,38.84,UPI,C000537,Kiosk,EMP02983,345.72,52.74,False
INV0000326,ST00288,P00686,2023-10-31,7,1270.01,33.64,UPI,C038884,In-store,EMP00367,9919.2,1062.77,False
INV0000327,ST00540,P00497,2023-10-05,3,879.42,21.59,Cash,C005584,In-store,EMP01301,3087.67,471.0,False
INV0000328,ST00970,P00313,2024-05-26,4,1271.88,140.86,UPI,,In-store,EMP00330,5540.26,593.6,False
INV0000329,ST00364,P00703,2023-04-13,3,1871.34,163.31,UPI,C025421,In-store,EMP01520,5723.25,272.54,False
INV0000330,ST00149,P00991,2022-09-14,6,116.71,81.16,UPI,C006273,In-store,EMP01928,693.39,74.29,False
INV0000331,ST00314,P00077,2022-06-09,4,338.56,140.99,Cash,C012472,In-store,EMP00440,1273.91,60.66,False
INV0000332,ST00638,P00189,2022-07-19,-4,1774.23,626.87,UPI,C022057,Online,EMP01721,-6793.55,323.5,True
INV0000333,ST01042,P00559,2023-01-27,1,76.36,5.55,Cash,C005459,Online,EMP01478,79.31,8.5,False
INV0000334,ST00324,P00118,2024-11-14,3,146.41,9.23,UPI,C023897,In-store,EMP02487,451.5,21.5,False
INV0000335,ST00062,P00349,2024-04-14,3,283.43,3.48,Wallet,C006205,In-store,EMP00394,948.43,101.62,False
INV0000336,ST00191,P00457,2022-06-01,3,1297.36,216.41,UPI,C026979,In-store,EMP00520,3859.45,183.78,False
INV0000337,ST00434,P00476,2023-11-04,1,315.85,25.51,Wallet,C012349,In-store,EMP00658,342.6,52.26,False
INV0000338,ST00099,P00754,2023-08-25,3,978.29,1.47,Cash,,In-store,EMP01734,3080.07,146.67,False
INV0000339,ST00037,P00509,2022-08-31,3,1022.17,173.9,UPI,,In-store,EMP00123,3037.24,144.63,False
INV0000340,ST00689,P00058,2024-03-23,3,304.76,3.7,Cash,C036759,Kiosk,EMP02016,956.11,45.53,False
INV0000341,ST00866,P00711,2022-01-11,4,1053.46,141.05,Card,,In-store,EMP02719,4561.52,488.73,False
INV0000342,ST00245,P00345,2022-04-15,5,586.33,13.77,Card,,In-store,EMP00233,3063.77,145.89,False
INV0000343,ST00549,P00010,2023-11-23,3,340.69,24.07,Wallet,,Online,EMP00505,1047.9,49.9,False
INV0000344,ST00602,P00863,2023-09-07,6,313.04,19.02,UPI,C006637,In-store,EMP01538,2082.33,223.11,False
INV0000345,ST00701,P00472,2023-10-15,1,146.31,30.53,Cash,C035218,Online,EMP01484,121.57,5.79,False
INV0000346,ST01029,P00726,2024-01-16,6,773.29,227.59,UPI,C007414,In-store,EMP02896,4632.76,220.61,False
INV0000347,ST00930,P00721,2024-09-22,6,3177.55,4634.72,Cash,,Online,EMP01381,17028.08,2597.5,False
INV0000348,ST00332,P00093,2022-02-17,1,271.39,12.56,Card,C034740,In-store,EMP02291,271.77,12.94,False
INV0000349,ST01025,P00916,2024-05-21,7,73.08,38.04,UPI,,In-store,EMP02329,530.34,56.82,False
INV0000350,ST00037,P00222,2023-04-06,3,1875.98,4.55,Cash,,In-store,EMP02284,5904.56,281.17,False
INV0000351,ST01010,P00824,2022-10-13,2,380.95,77.48,UPI,C027547,In-store,EMP00633,807.62,123.2,False
INV0000352,ST00150,P00798,2023-06-04,4,745.53,76.24,Card,C023483,In-store,EMP01231,3051.17,145.29,False
INV0000353,ST00120,P00135,2023-08-19,3,1156.11,283.06,UPI,C016029,In-store,EMP00402,3344.53,159.26,False
INV0000354,ST00126,P00129,2023-09-02,7,321.85,247.79,Wallet,C036100,In-store,EMP00473,2105.42,100.26,False
INV0000355,ST00129,P00933,2022-10-24,6,236.82,211.33,UPI,C026111,In-store,EMP02337,1354.74,145.15,False
INV0000356,ST00487,P00011,2022-02-13,4,3410.98,1217.18,Wallet,,In-store,EMP01776,13917.95,1491.21,False
INV0000357,ST00673,P00241,2024-01-01,1,1096.52,24.35,Card,C037566,In-store,EMP02293,1200.83,128.66,False
INV0000358,ST00782,P01092,2024-09-06,3,161.17,45.53,UPI,C007451,In-store,EMP01437,490.54,52.56,False
INV0000359,ST00017,P00122,2024-09-19,2,533.93,103.4,Cash,C017789,Online,EMP00565,1080.2,115.74,False
INV0000360,ST00312,P00676,2024-08-01,6,2971.19,2009.24,Card,,In-store,EMP02465,16608.8,790.9,False
INV0000361,ST00139,P00404,2022-08-28,7,2114.62,1126.64,Wallet,C021767,Online,EMP00205,15316.78,1641.08,False
INV0000362,ST00154,P00472,2024-07-24,2,145.14,9.32,UPI,C021076,In-store,EMP00026,314.68,33.72,False
INV0000363,ST00784,P00142,2023-12-18,5,453.38,134.84,Card,C013979,In-store,EMP00852,2387.91,255.85,False
INV0000364,ST00673,P00657,2023-07-24,3,1950.38,672.44,UPI,C005421,Online,EMP02586,5800.14,621.44,False
INV0000365,ST00221,P00368,2022-11-21,6,545.54,151.4,UPI,C037229,Online,EMP01126,3496.46,374.62,False
INV0000366,ST00317,P00738,2024-05-13,6,1340.45,487.6,Card,C033374,In-store,EMP02346,8461.71,906.61,False
INV0000367,ST00972,P00870,2022-05-14,1,325.08,5.32,Cash,C037906,In-store,EMP02332,358.13,38.37,False
INV0000368,ST00604,P00546,2024-05-28,6,1146.68,273.08,UPI,C037578,In-store,EMP00783,6937.35,330.35,False
INV0000369,ST00251,P00022,2024-09-17,5,1449.61,22.65,Wallet,C019203,In-store,EMP00831,7586.67,361.27,False
INV0000370,ST00981,P00724,2024-11-21,5,4127.91,1842.63,Wallet,,In-store,EMP01671,21052.55,2255.63,False
INV0000371,ST00209,P00548,2024-08-26,3,389.61,12.7,UPI,C022430,In-store,EMP02457,1294.87,138.74,False
INV0000372,ST00306,P00780,2024-06-13,2,771.76,79.65,Cash,C011212,In-store,EMP02418,1639.53,175.66,False
INV0000373,ST00728,P00869,2024-04-06,4,554.26,48.02,Card,,In-store,EMP01137,2559.44,390.42,False
INV0000374,ST00539,P00198,2022-05-11,4,1040.11,217.72,UPI,C000579,In-store,EMP02284,4415.85,473.13,False
INV0000375,ST00073,P00122,2023-01-01,5,554.91,460.88,Cash,C015014,In-store,EMP02237,2730.13,416.46,False
INV0000376,ST00848,P00467,2022-06-06,6,662.65,328.06,UPI,C017293,In-store,EMP00279,3830.23,182.39,False
INV0000377,ST00240,P00993,2023-02-06,2,138.35,0.39,UPI,C006798,In-store,EMP01388,309.47,33.16,False
INV0000378,ST00727,P00336,2023-07-12,5,970.08,173.45,Card,C000372,In-store,EMP02860,4910.8,233.85,False
INV0000379,ST00352,P00476,2024-08-25,4,312.74,206.59,UPI,C017046,In-store,EMP00219,1169.69,125.32,False
INV0000380,ST00790,P00878,2024-02-17,4,1835.6,762.22,Card,C036256,In-store,EMP00827,6909.19,329.01,False
INV0000381,ST00944,P00890,2024-06-09,7,1693.77,2632.0,Card,C000720,In-store,EMP00649,10331.32,1106.93,False
INV0000382,ST00812,P00847,2024-07-04,1,14.92,1.75,UPI,C034461,In-store,EMP02595,15.54,2.37,False
INV0000383,ST00968,P01033,2024-06-02,1,144.73,3.36,Cash,C022007,In-store,EMP00862,166.82,25.45,False
INV0000384,ST00567,P00892,2022-01-13,7,335.26,242.45,Wallet,,In-store,EMP02053,2356.89,252.52,False
INV0000385,ST00069,P00175,2024-11-04,7,644.49,45.48,Card,,In-store,EMP00027,4689.25,223.3,False
INV0000386,ST00563,P00482,2023-04-21,7,187.94,7.0,UPI,C030717,Online,EMP01241,1465.61,157.03,False
INV0000387,ST00485,P00857,2022-10-02,6,1299.41,303.9,Cash,C022378,Online,EMP02089,7867.19,374.63,False
INV0000388,ST00755,P00633,2023-04-10,1,205.15,9.15,UPI,C000019,Online,EMP02667,205.8,9.8,False
INV0000389,ST00262,P00161,2023-08-29,3,945.49,122.71,UPI,C010177,In-store,EMP02259,2849.45,135.69,False
INV0000390,ST00733,P00777,2024-02-01,2,250.67,56.95,Cash,,In-store,EMP02773,524.38,79.99,False
INV0000391,ST00464,P00191,2023-04-03,2,147.32,30.9,Card,C036933,In-store,EMP00229,311.21,47.47,False
INV0000392,ST00704,P00355,2023-08-31,6,462.6,269.9,UPI,C006943,In-store,EMP02266,2630.98,125.28,False
INV0000393,ST00441,P01073,2023-03-28,5,107.4,20.31,Wallet,C016723,Kiosk,EMP02924,542.52,25.83,False
INV0000394,ST00402,P01076,2024-05-29,4,61.4,16.89,UPI,,In-store,EMP00020,240.15,11.44,False
INV0000395,ST00225,P00026,2022-04-22,-5,179.23,59.5,Cash,,In-store,EMP02540,-937.05,100.4,True
INV0000396,ST00870,P00417,2024-02-07,1,840.63,99.04,Wallet,C011603,Kiosk,EMP00067,778.67,37.08,False
INV0000397,ST00073,P00350,2023-09-03,4,4801.24,3018.6,UPI,C001552,In-store,EMP01213,18128.72,1942.36,False
INV0000398,ST00249,P00591,2023-06-11,7,283.87,220.16,Card,C000475,Kiosk,EMP00451,1978.96,212.03,False
INV0000399,ST00449,P00915,2023-02-27,6,3183.14,322.26,UPI,C019463,In-store,EMP00128,19715.41,938.83,False
INV0000400,ST00164,P00910,2022-09-18,2,532.47,83.98,UPI,C014690,Kiosk,EMP02118,1098.68,117.72,False
INV0000401,ST00963,P00150,2022-10-09,1,1773.87,427.12,Wallet,C029714,Online,EMP01641,1414.09,67.34,False
INV0000402,ST00363,P00822,2023-12-08,5,90.86,25.18,Cash,,In-store,EMP01833,506.36,77.24,False
INV0000403,ST00255,P00034,2022-06-13,5,2127.4,60.26,Cash,C019915,Online,EMP01363,11845.95,1269.21,False
INV0000404,ST00267,P00552,2022-09-06,2,118.44,14.99,Cash,C024521,In-store,EMP00518,248.52,26.63,False
INV0000405,ST00202,P00625,2023-04-21,6,849.72,389.63,Wallet,C016254,Online,EMP01523,5273.73,565.04,False
INV0000406,ST00697,P00450,2023-12-11,3,462.12,74.15,UPI,C039724,In-store,EMP01867,1377.82,65.61,False
INV0000407,ST00506,P00967,2023-03-17,7,2038.49,161.43,Wallet,C024134,Online,EMP02404,14813.4,705.4,False
INV0000408,ST00243,P00701,2022-06-15,2,452.23,24.2,UPI,C037446,In-store,EMP02379,1038.71,158.45,False
INV0000409,ST00917,P01074,2024-05-24,4,2518.42,690.41,Wallet,C036447,In-store,EMP01817,11072.26,1688.99,False
INV0000410,ST00690,P00480,2022-08-21,4,196.28,53.27,UPI,,Online,EMP01971,768.44,36.59,False
INV0000411,ST00424,P00446,2024-10-29,4,4634.64,332.93,Cash,,In-store,EMP01000,21482.64,3277.01,False
INV0000412,ST00539,P00652,2023-04-16,6,508.09,613.91,Card,C035978,In-store,EMP02686,2726.79,292.16,False
INV0000413,ST00690,P00265,2024-06-04,7,2635.12,738.98,UPI,,In-store,EMP02420,18592.2,885.34,False
INV0000414,ST00161,P00880,2023-07-23,5,60.51,20.05,UPI,C016178,In-store,EMP02852,316.4,33.9,False
INV0000415,ST00849,P00334,2022-10-11,4,100.14,16.41,UPI,C031190,In-store,EMP02723,403.36,19.21,False
INV0000416,ST00272,P00134,2024-11-11,6,336.25,107.64,UPI,C033869,In-store,EMP00419,2139.04,229.18,False
INV0000417,ST00032,P00519,2022-12-08,6,3797.14,2298.44,Card,,Online,EMP00170,21508.62,1024.22,False
INV0000418,ST00548,P00768,2023-10-28,2,4207.99,598.43,Card,C027093,Online,EMP02802,9224.71,1407.16,False
INV0000419,ST00921,P00592,2024-05-26,3,134.42,22.98,Card,,In-store,EMP02899,399.29,19.01,False
INV0000420,ST00770,P00060,2023-04-11,2,651.96,112.67,Wallet,C002525,In-store,EMP00188,1250.81,59.56,False
INV0000421,ST00324,P00019,2024-05-30,2,1590.28,189.29,Cash,C015295,In-store,EMP00022,3529.7,538.43,False
INV0000422,ST00419,P00808,2024-06-26,5,1553.15,599.28,UPI,C031762,Online,EMP00472,8456.43,1289.96,False
INV0000423,ST00626,P01098,2022-10-17,5,1096.29,251.8,UPI,C035062,In-store,EMP01039,5491.13,261.48,False
INV0000424,ST00245,P00231,2022-06-02,4,1928.31,146.71,UPI,C001525,In-store,EMP01863,8928.51,1361.98,False
INV0000425,ST00862,P01061,2022-03-17,5,659.92,287.56,Card,C004984,Online,EMP01227,3554.21,542.17,False
INV0000426,ST00310,P00543,2022-01-17,2,22.68,5.25,UPI,C016829,Online,EMP01569,42.12,2.01,False
INV0000427,ST00228,P00155,2023-08-02,6,94.53,21.97,UPI,C011415,In-store,EMP01697,572.47,27.26,False
INV0000428,ST00100,P00294,2022-10-08,5,1030.69,606.17,Cash,,In-store,EMP01850,5092.95,545.67,False
INV0000429,ST00728,P01062,2023-03-31,4,3476.59,1453.17,UPI,C029720,In-store,EMP02650,13075.85,622.66,False
INV0000430,ST00027,P00355,2023-08-07,1,462.78,31.48,Cash,,In-store,EMP01804,452.86,21.56,False
INV0000431,ST00846,P00923,2022-11-11,7,11.99,0.75,UPI,,Online,EMP02369,98.15,14.97,False
INV0000432,ST01022,P00692,2023-11-29,3,1048.22,197.71,Cash,C002236,In-store,EMP02623,3300.58,353.63,False
INV0000433,ST00117,P00888,2023-03-03,1,3434.2,243.95,UPI,,In-store,EMP01586,3349.76,159.51,False
INV0000434,ST00102,P00475,2024-05-28,3,757.66,254.75,UPI,C012208,In-store,EMP00580,2119.14,100.91,False
INV0000435,ST00982,P00127,2022-06-26,3,473.32,36.6,UPI,C006868,In-store,EMP00066,1452.53,69.17,False
INV0000436,ST00132,P00537,2023-10-24,3,823.48,493.78,Cash,C011479,In-store,EMP00274,2332.46,355.8,False
INV0000437,ST00429,P01040,2022-12-09,2,266.26,46.33,Wallet,C033168,In-store,EMP00382,573.7,87.51,False
INV0000438,ST00915,P01099,2022-05-08,4,286.02,219.1,UPI,C000293,In-store,EMP00605,1035.98,111.0,False
INV0000439,ST00146,P00451,2022-06-18,4,1192.38,135.32,Cash,,In-store,EMP02069,4865.91,231.71,False
INV0000440,ST00697,P00134,2024-05-17,1,324.34,35.23,UPI,C018138,In-store,EMP02435,323.8,34.69,False
INV0000441,ST00402,P00237,2024-08-11,2,1903.78,190.39,UPI,,In-store,EMP01072,3798.03,180.86,False
INV0000442,ST00458,P00423,2022-01-14,3,376.69,154.19,Cash,C001708,In-store,EMP01206,1092.99,117.11,False
INV0000443,ST00978,P01078,2022-09-09,1,162.0,2.19,UPI,C012305,In-store,EMP01866,188.58,28.77,False
INV0000444,ST00682,P00584,2024-02-13,4,613.46,184.9,Card,,In-store,EMP00718,2382.39,113.45,False
